name,symbol,website,github,careers
Mithril,MITH,https://mith.io/,https://github.com/mithio/mithril-smart-contract,
Ethos,ETHOS,https://www.ethos.io/,,https://www.ethos.io/careers/
FunFair,FUN,https://funfair.io/,,
Electroneum,ETN,http://electroneum.com/,https://github.com/electroneum,
iExec RLC,RLC,http://iex.ec/,https://github.com/iExecBlockchainComputing,
Centrality,CENNZ,https://www.centrality.ai/,,https://centrality.ai/careers
Substratum,SUB,https://substratum.net/,https://github.com/SubstratumNetwork/,
Dragonchain,DRGN,https://dragonchain.com/,https://github.com/dragonchain/dragonchain,
ZCoin,XZC,https://zcoin.io,https://github.com/zcoinofficial/zcoin/,
All Sports,SOC,https://www.allsportschain.com/,https://github.com/allsportscoin,
Factom,FCT,http://factom.org/,https://github.com/FactomProject,https://www.factom.com/about/careers
Enigma,ENG,https://enigma.co/,https://github.com/enigmampc,
Holo,HOT,https://holochain.org/,https://github.com/holochain,https://holo.host/careers/internship/
Nuls,NULS,https://nuls.io/,https://github.com/nuls-io/nuls,
Kin,KIN,http://kinecosystem.org/,,
Nxt,NXT,https://nxt.org/,https://bitbucket.org/JeanLucPicard/nxt/src,
Nexus,NXS,http://www.nexusearth.com/,https://github.com/Nexusoft/,
Storm,STORM,https://stormtoken.com/,https://github.com/StormX-Inc/crowdsale,
Emercoin,EMC,http://emercoin.com/,https://github.com/emercoin/,
Gifto,GTO,https://gifto.io/,https://github.com/GIFTO-io,
True Chain,TRUE,http://www.truechain.pro,,
Matrix AI Net...,MAN,https://www.matrixchain.io/,https://github.com/MatrixAINetwork,
ChainLink,LINK,https://smartcontract.com/,,https://smartcontract.com//mailto:careers@smartcontract.com?subject=Careers
Power Ledger,POWR,https://powerledger.io/,,
ZenCash,ZEN,https://zencash.com/,https://github.com/ZencashOfficial,
BnkToTheFuture,BFT,https://bf-token.bnktothefuture.com/#!/,https://github.com/BankToTheFuture/bft,
Theta Token,THETA,https://www.thetatoken.org/,https://github.com/thetatoken,
SALT,SALT,https://www.saltlending.com/,,
Dropil,DROP,https://dropil.com,https://github.com/Dropil,
WAX,WAX,https://wax.io/,https://github.com/waxio,https://wax.io//careers
Bibox Token,BIX,https://www.bibox.com/,https://github.com/bibox365/bixtoken,
Byteball Bytes,GBYTE,https://byteball.org/,https://github.com/byteball/byteball,
Nexo,NEXO,http://nexo.io,https://github.com/nexofinance/NEXO-Token/,
Civic,CVC,https://www.civic.com/,,https://www.civic.com/company/careers/
DeepBrain Chain,DBC,https://www.deepbrainchain.org/,,
Achain,ACT,https://www.achain.com/,https://github.com/Achain-Dev/Achain,
Blocknet,BLOCK,http://blocknet.co/,https://github.com/BlocknetDX/,
TenX,PAY,https://www.tenx.tech/,,https://www.tenx.tech//careers
Quantstamp,QSP,https://quantstamp.com/,https://github.com/quantstamp,https://quantstamp.com//careers
Request Network,REQ,https://request.network/,https://github.com/RequestNetwork/,
Neblio,NEBL,https://nebl.io/,https://github.com/NeblioTeam,
Monaco,MCO,https://www.mona.co/,,
Revain,R,https://revain.org/,https://github.com/Revain,
Docademic,MTC,https://docademic.com/,https://github.com/Docademic/,
Nucleus Vision,NCASH,https://nucleus.vision/,https://github.com/NucleusVision,
Bottos,BTO,https://www.bottos.org/,https://github.com/Bottos-project,
Storj,STORJ,https://storj.io/,https://github.com/Storj/,https://storj.io//careers.html
Decentraland,MANA,https://decentraland.org/,https://github.com/decentraland,
eosDAC,EOSDAC,https://eosdac.io/,https://github.com/eosdac,
Scry.info,DDD,https://home.scry.info/,https://github.com/scryInfo,
High Performa...,HPB,http://www.gxn.io/,,
SingularityNET,AGI,https://singularitynet.io/,https://github.com/singnet/,
IHT Real Esta...,IHT,https://ihtcoin.com/,,
Iconomi,ICN,https://www.iconomi.net/,,https://www.iconomi.net//jobs
SmartCash,SMART,https://smartcash.cc/,https://github.com/SmartCash/smartcash,
BitcoinDark,BTCD,http://bitcoindark.com/,https://github.com/jl777/btcd,
Cindicator,CND,https://cindicator.com/,https://github.com/cindicator,https://cindicator.com//careers
Delphy,DPY,https://delphy.org/,https://github.com/DelphyProject,
Arcblock,ABT,https://www.arcblock.io/,https://github.com/arcblock,
Game.com,GTC,http://game.com/,https://github.com/GameLeLe,
Aragon,ANT,https://aragon.one/,https://github.com/aragon,
Time New Bank,TNB,http://tnb.fund/,https://github.com/fanxiong/crowdsale-contracts,
Asch,XAS,https://www.asch.io/,https://github.com/AschPlatform,
Ruff,RUFF,http://ruffchain.com/,https://github.com/RuffNotes,
Lympo,LYM,https://lympo.io/,,
Enjin Coin,ENJ,https://enjincoin.io/,https://github.com/enjin/contracts,
BOScoin,BOS,https://boscoin.io/,https://github.com/owlchain/owlchain-core,https://boscoin.io/careers/
Particl,PART,http://particl.io/,https://github.com/particl,http://particl.io//careers/
MediBloc,MED,https://medibloc.org/en/,https://github.com/Medibloc,
Vertcoin,VTC,http://vertcoin.org/,https://github.com/vertcoin/vertcoin,
Gnosis,GNO,https://gnosis.pm/,,https://gnosis.pm//mailto:jobs@gnosis.pm
Credits,CS,https://credits.com/en,https://github.com/CREDITSCOM,
SophiaTX,SPHTX,https://www.sophiatx.com/,,
Paypex,PAYX,https://paypex.org/,,
SmartMesh,SMT,https://smartmesh.io/,https://github.com/SmartMeshFoundation,
DigitalNote,XDN,http://www.digitalnote.biz/,https://github.com/DigitalNoteXDN,
Ignis,IGNIS,https://www.ardorplatform.org/ignis%E2%80%94first-childchain,,
SONM,SNM,https://sonm.io/,https://github.com/sonm-io,https://sonm.com/jobs/
Dent,DENT,https://www.dentcoin.com/,,
GameCredits,GAME,http://gamecredits.com,https://github.com/gamecredits-project,
POA Network,POA,https://poa.network/,https://github.com/poanetwork,
Groestlcoin,GRS,http://www.groestlcoin.org/,https://github.com/Groestlcoin,
Santiment Net...,SAN,https://santiment.net/,https://github.com/santiment,
Bluzelle,BLZ,https://bluzelle.com/,https://github.com/njmurarka/bluzelle,https://bluzelle.com//about-us/careers/
Dynamic Tradi...,DTR,http://www.tokens.net/,,http://www.tokens.net//jobs/
Raiden Networ...,RDN,https://raiden.network/,https://github.com/raiden-network/raiden/,https://angel.co/brainbot-group/jobs
SIRIN LABS Token,SRN,http://www.sirinlabs.com/,https://github.com/sirin-labs,
THEKEY,TKY,https://www.thekey.vip,https://github.com/thekeygithub,
Genaro Network,GNX,https://genaro.network/en,https://github.com/GenaroNetwork,
Metal,MTL,https://www.metalpay.com/,,https://www.metalpay.com//jobs.html
MediShares,MDS,http://www.medishares.org/,https://github.com/MediShares,
Jibrel Network,JNT,https://jibrel.network/,https://github.com/jibrelnetwork,
Ink,INK,https://ink.one/,https://github.com/inklabsfoundation,
DEW,DEW,https://www.dew.one/,,
Crypterium,CRPT,https://crypterium.io/,,
Po.et,POE,https://po.et/,https://github.com/poetapp,
BLOCKv,VEE,https://blockv.io/,https://github.com/BLOCKvIO/documentation,
TokenPay,TPAY,https://www.tokenpay.com/,https://github.com/tokenpay,
BridgeCoin,BCO,https://www.crypto-bridge.org/,https://github.com/CryptoBridge/cryptobridge-ui/releases/download/v0.12.6/CryptoBridge.Setup.0.12.6.exe,
Ubiq,UBQ,http://ubiqsmart.com/,https://github.com/ubiq/go-ubiq,
Storiqa,STQ,https://crowdsale.storiqa.com/,https://github.com/Storiqa/ico_smart_contract,
Apex,CPX,https://apex.chinapex.com/,https://github.com/APEX-Network,
Cube,AUTO,https://cubeint.io/,,
Streamr DATAcoin,DATA,https://www.streamr.com/,https://github.com/streamr-dev,https://www.streamr.com//mailto:jobs@streamr.com
Bitcore,BTX,http://bitcore.cc/,https://github.com/LIMXTEC/BitCore,
NavCoin,NAV,http://www.navcoin.org/,https://github.com/NAVCoin,
Primecoin,XPM,http://primecoin.io/,https://github.com/primecoin/primecoin/,
DATA,DTA,http://data.eco/,https://github.com/Blockchain-DATA,
OriginTrail,TRAC,https://origintrail.io/,https://github.com/origintrail,
CRYPTO20,C20,https://crypto20.com/,https://github.com/cryptotwenty,
Ambrosus,AMB,http://ambrosus.com/,https://github.com/ambrosus,
Bodhi,BOT,http://www.bodhi.network/,https://github.com/bodhiproject/,https://angel.co/bodhi-foundation-ltd/jobs
Peercoin,PPC,http://www.peercoin.net,https://github.com/peercoin,
Zebi,ZCO,https://www.zebi.io/,https://zebidata.github.io/,https://www.zebi.io//careers.html
CyberVein,CVT,http://www.cybervein.org/,,
Banca,BANCA,https://www.banca.world/,,
EDUCare,EKT,http://ekt8.io/,https://github.com/EducationEKT/EKT/blob/master/docs/whitepaper.md,
TomoChain,TOMO,https://tomochain.com/,https://github.com/tomochain/,
ZClassic,ZCL,http://zclassic.org/,https://github.com/z-classic/zclassic,
IoT Chain,ITC,https://iotchain.io/,https://github.com/IoTChainCode,
Genesis Vision,GVT,https://genesis.vision/,https://github.com/GenesisVision,
Litecoin Cash,LCC,https://litecoinca.sh/,https://github.com/litecoincash-project/,
Pillar,PLR,https://pillarproject.io/,https://github.com/pillarwallet,https://pillarproject.io/careers/
Republic Prot...,REN,https://republicprotocol.com/,https://github.com/republicprotocol,
Edgeless,EDG,https://edgeless.io/,https://github.com/EdgelessCasino,https://edgeless.io//careers
Telcoin,TEL,https://www.telco.in/,https://github.com/telcoin,https://www.telco.in//mailto:jobs@telco.in?subject=Telcoin Jobs
OST,OST,https://ost.com,https://github.com/OpenSTFoundation,https://ost.com/careers
Burst,BURST,https://www.burst-coin.org,https://github.com/PoC-Consortium,
Red Pulse,RPX,https://www.red-pulse.com/landing,,
ETHLend,LEND,https://ethlend.io/,https://github.com/ETHLend/Documentation/blob/master/ETHLendWhitePaper.md,
AdEx,ADX,https://www.adex.network/,https://github.com/AdExBlockchain,
Quantum Resis...,QRL,https://theqrl.org/,https://github.com/theQRL,
Electra,ECA,https://electraproject.org/,https://github.com/Electra-project,
Hydro Protocol,HOT,https://thehydrofoundation.com/,https://github.com/HydroProtocol,
DAEX,DAX,https://daex.io/,,
Rock,RKT,https://gbx.gi/,https://github.com/Gibraltar-Blockchain-Exchange/rock-token,
Oyster,PRL,https://oysterprotocol.com/,https://github.com/oysterprotocol,
TrueUSD,TUSD,https://www.trusttoken.com/,https://github.com/trusttoken,https://www.trusttoken.com//careers
Bread,BRD,https://BRD.com ,,
DecentBet,DBET,https://www.decent.bet/,,
Eidoo,EDO,https://eidoo.io/,,https://eidoo.io/jobs/
Ripio Credit ...,RCN,https://ripiocredit.network/,https://github.com/ripio/rcn-network,
SaluS,SLS,http://saluscoin.info/,https://github.com/saluscoin/SaluS,
Einsteinium,EMC2,https://www.emc2.foundation/,https://github.com/emc2foundation/einsteinium,
Dai,DAI,http://www.makerdao.com/,https://github.com/makerdao/,http://www.makerdao.com//careers
BitBay,BAY,http://bitbay.market/,,
BABB,BAX,https://getbabb.com/,,
AirSwap,AST,https://www.airswap.io/,,
Experience Po...,XP,http://www.xpcoin.io/,https://github.com/eXperiencePoints/XPCoin/,
CloakCoin,CLOAK,https://www.cloakcoin.com/,https://github.com/CloakProject/Cloak2Public,
Internet Node...,INT,https://intchain.io/,https://github.com/intfoundation,
SpankChain,SPANK,https://spankchain.com/,https://github.com/spankchain,https://spankchain.com//jobs/
SingularDTV,SNGLS,https://singulardtv.com/,,
Ravencoin,RVN,https://ravencoin.org/,https://github.com/RavenProject/Ravencoin,
bitCNY,BITCNY,,,
Wings,WINGS,https://wings.ai/,,
district0x,DNT,https://district0x.io/,https://github.com/district0x,
HTMLCOIN,HTML,http://www.htmlcoin.com/,https://github.com/HTMLCOIN,https://www.htmlcoin.com/careers
NANJCOIN,NANJ,https://nanjcoin.com/,https://github.com/NANJ-COIN,
Viacoin,VIA,http://viacoin.org,https://github.com/viacoin/viacoin,
Safe Exchange...,SAFEX,http://safex.io/,,
ION,ION,https://ionomy.com/,https://github.com/ionomy/ion,
Gulden,NLG,https://gulden.com/,,
PayPie,PPP,https://www.paypie.com/,,
Wagerr,WGR,https://www.wagerr.com/,https://github.com/wagerr,
WhiteCoin,XWC,http://whitecoin.info/,https://github.com/Whitecoin-org/whitecoin/releases/download/v2.5.1.0/windows-whitecoin-qt-v2.5.1.0.zip,
Soarcoin,SOAR,http://soarlabs.org/,,
BitRent,RNTB,https://bitrent.io,https://github.com/bitrent,
Datawallet,DXT,https://datawallet.com,,https://angel.co/pnyks/jobs
INS Ecosystem,INS,https://ins.world/,https://github.com/ins-ecosystem,https://angel.co/ins-ecosystem/jobs
KuCoin Shares,KCS,https://www.kucoin.com/,,
MinexCoin,MNX,https://minexcoin.com/,https://github.com/minexcoin/minexcoin,
Stakenet,XSN,https://stakenet.io/,https://github.com/X9Developers/XSN,
WePower,WPR,https://wepower.network/,https://github.com/WePowerNetwork/wepower-contracts,
NAGA,NGC,https://www.thenagacoin.com/,https://nagadevelopment.github.io/contracts/,
UTRUST,UTK,https://utrust.com/,,https://careers.utrust.com
Zeepin,ZPT,https://www.zeepin.io/,https://github.com/zeepin,
DATx,DATX,https://www.datx.co/,https://github.com/DATx-Protocol,
Pura,PURA,http://www.pura.one/,https://github.com/PURAcore/,
Trinity Netwo...,TNC,https://trinity.tech/,https://github.com/trinity-project,
AppCoins,APPC,https://appcoins.io/,https://github.com/Aptoide/AppCoins-ethereumj,
LinkEye,LET,http://www.linkeye.com/,https://github.com/LinkEyeOfficial,
Metaverse ETP,ETP,https://mvs.org/,http://github.com/mvs-org,
Tierion,TNT,https://tierion.com/,https://github.com/tierion,https://tierion.com//careers
Counterparty,XCP,http://counterparty.io/,https://github.com/CounterpartyXCP,
WaBi,WABI,https://wacoin.io/,,
LBRY Credits,LBC,https://lbry.io/,https://github.com/lbryio,
SelfSell,SSC,https://www.selfsell.com/,https://github.com/SelfSellTeam,
KickCoin,KICK,https://www.kickico.com/,https://github.com/kickico,
Zoin,ZOI,http://zoinofficial.com/,https://github.com/zoinofficial/zoin,
TokenCard,TKN,http://tokencard.io/,,
Primas,PST,https://primas.io/,,
CPChain,CPC,http://www.cpchain.io/,https://github.com/cpchain,
Havven,HAV,https://havven.io/,,
Tokenomy,TEN,https://www.tokenomy.com/,https://github.com/tokenomy,
Cashaa,CAS,https://www.cashaa.com/,,
YEE,YEE,http://www.yeefoundation.com/,,
VIBE,VIBE,https://www.vibehub.io/,https://github.com/amack2u/VibeHub,
MobileGo,MGO,https://mobilego.io/,,
Modum,MOD,https://modum.io/,,https://modum.io/careers/
Trade Token,TIO,https://trade.io/,,
ODEM,ODE,https://odem.io/,https://github.com/odemio/ico,
TokenClub,TCT,http://www.tokenclub.com/,,
QunQun,QUN,https://qunqun.io/,,
FuzeX,FXT,https://fuzex.co/,https://github.com/fuzex,
Datum,DAT,https://datum.org/,,
ECC,ECC,https://ecc.network/,https://github.com/project-ecc/,
Feathercoin,FTC,http://feathercoin.com,https://github.com/FeatherCoin/Feathercoin,
Unobtanium,UNO,http://unobtanium.uno,https://github.com/unobtanium-official/Unobtanium,
Electrify.Asia,ELEC,https://electrify.asia/,https://github.com/electrifyasia/,
FairCoin,FAIR,http://fair-coin.org/,https://github.com/FairCoinTeam/fair-coin,
Blox,CDT,https://blox.io/,,
QLINK,QLC,http://qlink.mobi/,https://github.com/qlinkdev/,
Namecoin,NMC,https://www.namecoin.org/,https://github.com/namecoin,
Lunyr,LUN,https://lunyr.com/,https://github.com/Lunyr,
Odyssey,OCN,http://www.ocoins.cc/,https://github.com/OdysseyProtocol,
Alphacat,ACAT,https://www.alphacat.io/,,
Etherparty,FUEL,https://etherparty.com/,https://github.com/etherparty,https://angel.co/etherparty/jobs
Aeon,AEON,http://www.aeon.cash/,https://github.com/aeonix/aeon,
TaaS,TAAS,https://taas.fund/,,
DECENT,DCT,https://decent.ch/,,https://decent.ch/en/careers/
Steem Dollars,SBD,https://steem.io/,https://github.com/steemit/steem,https://jobs.lever.co/steemit
Melon,MLN,https://melonport.com/,https://github.com/melonproject,
Triggers,TRIG,https://www.blocksafefoundation.com/,,
Cobinhood,COB,https://www.cobinhood.com/,https://github.com/cobinhood/cobinhood-api-public,
YOYOW,YOYOW,https://yoyow.org/,,
Shift,SHIFT,http://www.shiftnrg.org,https://github.com/ShiftNrg,
Mobius,MOBI,https://mobius.network/,https://github.com/mobius-network,
Dock,DOCK,https://dock.io,,https://jobs.dock.io/
Qbao,QBT,https://qbao.fund,,
Sentinel,SENT,https://sentinelgroup.io/,https://github.com/sentinel-official,
Phore,PHR,https://phore.io/,https://github.com/phoreproject/Phore,
U Network,UUU,https://u.network/,https://github.com/U-Network/unetwork,
Universa,UTNP,https://www.universa.io/,https://github.com/UniversaBlockchain/,
Presearch,PRE,https://www.presearch.io/,https://github.com/presearchofficial,
Viberate,VIB,https://www.viberate.com/,,
Spectre.ai Di...,SXDT,http://www.spectre.ai/,https://github.com/spectre-ai/,
Elastic,XEL,https://www.elastic.pw/,https://github.com/sprocket-fpga/xel_miner,
Legolas Exchange,LGO,https://legolas.exchange/,https://github.com/LegolasExchange/LegolasToken,
Neurotoken,NTK,https://neuromation.io/,,
Humaniq,HMQ,https://humaniq.com/,https://github.com/humaniq,https://humaniq.com//careers
Propy,PRO,https://propy.com/,,
Sentinel Chain,SENC,https://www.sentinel-chain.org/,https://github.com/InfoCorp-Technologies,
Medicalchain,MTN,https://medicalchain.com/en/,,https://medicalchain.com/en/careers/
Fortuna,FOTA,https://www.fota.top/,,https://www.fota.top//careers.html
BlockMason Cr...,BCPT,https://blockmason.io/,https://github.com/timgalebach,
DeepOnion,ONION,https://deeponion.org/,https://github.com/deeponion/deeponion,
FirstBlood,1ST,https://firstblood.io/,,
Refereum,RFR,https://refereum.com/,,
iXledger,IXT,https://www.ixledger.com/,,
Decision Token,HST,https://horizonstate.com/,https://github.com/HorizonState/token-sale,
OracleChain,OCT,http://oraclechain.io/,,
Bankex,BKX,https://bankex.com/en/,https://github.com/BankEx,
Stox,STX,https://www.stox.com/,https://github.com/stx-technologies/stox-token,
ColossusXT,COLX,http://colossusxt.io,https://github.com/ColossusCoinXT/ColossusCoinXT/,
Aurora DAO,AURA,https://auroradao.com,,
STK,STK,https://stktoken.com/,https://github.com/STKtoken,
PotCoin,POT,http://www.potcoin.com/,https://github.com/potcoin,
Proxeus,XES,https://proxeus.com/,https://github.com/ProxeusApp,
Zeusshield,ZSC,https://zsc.io/,https://github.com/zeus-shield/zsc,
PRIZM,PZM,http://en.prizm.club/,https://github.com/prizmspace/PrizmCore,
Hive Project,HVN,https://www.hive-project.net/,,
Bitcoin Green,BITG,https://www.savebitcoin.io/,https://github.com/bitcoingreen/bitcoingreen,
CasinoCoin,CSC,http://casinocoin.org/,https://github.com/casinocoin/casinocoin,
Bloom,BLT,https://hellobloom.io/,https://github.com/hellobloom/core,
Mothership,MSP,https://mothership.cx/,,https://angel.co/mothershipcx/jobs/254348-full-stack-engineer
Lamden,TAU,https://lamden.io/,https://github.com/Lamden/,
Cofound.it,CFI,https://cofound.it/,,
SunContract,SNC,https://suncontract.org/,https://github.com/SunContract/,
ugChain,UGC,http://www.ugchain.com/,,
COSS,COSS,https://coss.io/,,
Unikoin Gold,UKG,https://unikrn.com/,https://github.com/unikoingold/,
XTRABYTES,XBY,https://www.xtrabytes.global/,https://github.com/XTRABYTES,https://www.xtrabytes.global//careers
Pepe Cash,PEPECASH,http://rarepepedirectory.com/,,
Lykke,LKK,https://lykke.com,https://github.com/LykkeCity/,
Energo,TSL,http://www.energolabs.com/,,
SwftCoin,SWFTC,http://www.swftcoin.com/,,
SpaceChain,SPC,,,
Karma,KRM,https://karma.red/,https://github.com/Karma-blockchain,
Unibright,UBT,https://unibright.io/,,
Synereo,AMP,http://www.synereo.com/,https://github.com/synereo,
Everex,EVX,https://www.everex.io/,,
adToken,ADT,https://adtoken.com/,,
DAOstack,GEN,https://daostack.io,https://github.com/daostack,
LEOcoin,LEO,http://www.leocoin.org/,https://github.com/Leocoin-project/LEOcoin,
Crown,CRW,http://crown.tech/,https://github.com/Crowndev/crowncoin,
Bean Cash,BITB,http://beancash.org/,https://github.com/TeamBitBean/bitbean-core,
Dimecoin,DIME,https://www.dimecoinnetwork.com/dime/,https://github.com/dime-coin/,
Credo,CREDO,https://bitbounce.com/credo,,
ProChain,PRA,https://chain.pro/,https://github.com/prochain,
SHIELD,XSH,https://shieldcurrency.com/,https://git.shieldx.sh/SHIELD-team/Core-Projects/SHIELD,
Mercury,MER,https://www.darcr.us/,https://github.com/SigwoTechnologies,
Morpheus Network,MORPH,https://morpheus.network/,https://github.com/MorpheusNetwork,
Bitcoin Atom,BCA,https://bitcoinatom.io/,http://github.com/bitcoin-atom,
BlackCoin,BLK,http://www.blackcoin.co/,https://github.com/janko33bd/bitcoin/releases/tag/v2.12.1.0-3d52c88,
bitqy,BQ,https://bitqy.org/,,
Pascal Coin,PASC,http://www.pascalcoin.org/,https://github.com/PascalCoin/PascalCoin,
Polybius,PLBT,https://polybius.io/,,https://polybius.io//#jobs
XinFin Network,XDCE,https://www.xinfin.io/,https://github.com/XinFinorg,
Boolberry,BBR,http://boolberry.com/,https://github.com/cryptozoidberg/boolberry,
Blackmoon,BMC,https://www.blackmooncrypto.com/,https://github.com/blackmoonfg,
DMarket,DMT,https://dmarket.com/,https://github.com/suntechsoft/dmarket-smartcontract,
I/O Coin,IOC,http://iocoin.io/,https://github.com/IOCoin/DIONS,
ALQO,ALQO,https://alqo.org/,https://github.com/alqocrypto/alqo,
bitUSD,BITUSD,http://bit.ly/BitShares_USD,,
Matchpool,GUP,https://matchpool.co/,https://github.com/Matchpool/,
