name,symbol,website,github,careers
Bitcoin,BTC,https://bitcoin.org/,https://github.com/bitcoin/,
Ethereum,ETH,https://www.ethereum.org/,https://github.com/ethereum,
XRP,XRP,https://ripple.com/xrp/,https://github.com/ripple,https://ripple.com/company/careers/
Bitcoin Cash,BCH,https://www.bitcoincash.org/,https://github.com/bitcoincashorg/,
EOS,EOS,https://eos.io/,https://github.com/eosio,
Stellar,XLM,https://www.stellar.org,https://github.com/stellar,https://jobs.lever.co/stellar
Litecoin,LTC,https://litecoin.com,https://github.com/litecoin-project/litecoin,
Cardano,ADA,https://www.cardano.org,https://github.com/input-output-hk/cardano-sl/,
Tether,USDT,https://tether.to,,
Monero,XMR,http://www.monero.cc,https://github.com/monero-project/monero,
IOTA,MIOTA,https://www.iota.org/,https://github.com/iotaledger,
TRON,TRX,https://tron.network/,https://github.com/tronprotocol,
Dash,DASH,https://www.dash.org/,https://github.com/dashpay/dash,https://hire.withgoogle.com/public/jobs/dashorg
Ethereum Classic,ETC,https://ethereumclassic.org/,https://github.com/ethereumproject,
NEO,NEO,https://neo.org/,https://github.com/neo-project,
NEM,XEM,http://nem.io,https://github.com/NemProject,https://nem.io/jobs/
Binance Coin,BNB,https://www.binance.com/,https://github.com/binance-exchange/binance-official-api-docs,https://jobs.lever.co/binance?team=Marketing
Tezos,XTZ,https://www.tezos.com/,https://gitlab.com/tezos/tezos,
Zcash,ZEC,https://z.cash/,https://github.com/zcash/zcash,https://z.cash/jobs
OmiseGO,OMG,https://omg.omise.co/,https://github.com/omise/omise-go,https://omg.omise.co/careers
VeChain,VET,https://www.vechain.org/,ERR,ERR
Qtum,QTUM,https://qtum.org/,https://github.com/qtumproject/qtum/,
0x,ZRX,https://0xproject.com/,https://github.com/0xProject,
Bitcoin Gold,BTG,https://bitcoingold.org/,https://github.com/BTCGPU/BTCGPU,
Lisk,LSK,https://lisk.io/,https://github.com/LiskHQ/,https://lisk.io/careers
Decred,DCR,https://www.decred.org/,https://github.com/decred,
Bytecoin,BCN,https://bytecoin.org/,https://github.com/bcndev,
Maker,MKR,https://makerdao.com/,https://github.com/makerdao,https://makerdao.com/careers
DigiByte,DGB,http://www.digibyte.io/,https://github.com/digibyte/digibyte,
Dogecoin,DOGE,http://dogecoin.com/,https://github.com/dogecoin/dogecoin,
BitShares,BTS,https://bitshares.org,https://github.com/bitshares,
Steem,STEEM,https://steem.com/,https://github.com/steemit/steem,https://jobs.lever.co/steemit
ICON,ICX,https://www.icon.foundation/,https://github.com/theloopkr/loopchain,
Zilliqa,ZIL,https://www.zilliqa.com/,https://github.com/Zilliqa/Zilliqa,https://www.zilliqa.com//careers.html
Aeternity,AE,https://www.aeternity.com/,https://github.com/aeternity,https://www.aeternity.com/careers
MOAC,MOAC,http://moac.io/,https://github.com/MOACChain/moac-core,ERR
Basic Attenti...,BAT,https://basicattentiontoken.org/,,https://brave.com/about-jobs.html
Waves,WAVES,https://wavesplatform.com/,https://github.com/wavesplatform/,
Ontology,ONT,https://ont.io/,https://github.com/ontio,
Augur,REP,http://www.augur.net/,https://github.com/AugurProject,
Siacoin,SC,https://sia.tech/,https://github.com/NebulousLabs/Sia,
Verge,XVG,http://vergecurrency.com/,https://github.com/vergecurrency,
Bitcoin Diamond,BCD,http://btcd.io/,https://github.com/eveybcd/BitcoinDiamond,
Nano,NANO,http://nano.org/en,https://github.com/nanocurrency,
Bytom,BTM,http://bytom.io/,https://github.com/Bytom/bytom,https://www.linkedin.com/jobs/cap/view/619888814/?pathWildcard=619888814&trk=mcm
Pundi X,NPXS,https://pundix.com/,,
Golem,GNT,https://golem.network/,https://github.com/golemfactory/golem,https://golem.network/careers
Stratis,STRAT,http://stratisplatform.com/,https://github.com/stratisproject,
RChain,RHOC,https://www.rchain.coop/,https://github.com/rchain/,
Mithril,MITH,https://mith.io/,https://github.com/mithio/mithril-smart-contract,
Status,SNT,http://status.im/,https://github.com/status-im,
KuCoin Shares,KCS,https://www.kucoin.com/,,
Populous,PPT,https://populous.world/,https://github.com/bitpopulous,
Metaverse ETP,ETP,https://mvs.org/,http://github.com/mvs-org,
Komodo,KMD,https://komodoplatform.com/,https://github.com/KomodoPlatform,https://komodoplatform.com/careers/
Hshare,HSR,https://h.cash/,https://github.com/HcashOrg/hcashd,
Dentacoin,DCN,http://www.dentacoin.com/,https://github.com/Dentacoin,
Ardor,ARDR,https://www.ardorplatform.org/,https://bitbucket.org/Jelurida/ardor/src,
MaidSafeCoin,MAID,http://maidsafe.net,https://github.com/maidsafe,ERR
Kin,KIN,http://kinecosystem.org/,,
Huobi Token,HT,https://www.huobi.pro/,https://github.com/huobiapi/API_Docs_en/wiki,https://www.huobigroup.com/en-us/jobs/
DigixDAO,DGD,https://digix.global/,https://github.com/digixglobal,
Mixin,XIN,https://mixin.one/,https://github.com/MixinMessenger,
IOST,IOST,http://iost.io/,ERR,ERR
MonaCoin,MONA,http://monacoin.org,https://github.com/monacoinproject/monacoin,
Cryptonex,CNX,https://cryptonex.org/,https://github.com/Cryptonex,
ChainLink,LINK,https://smartcontract.com/,https://github.com/smartcontractkit/chainlink,https://smartcontract.com//mailto:careers@smartcontract.com?subject=Careers
aelf,ELF,http://aelf.io/,https://github.com/aelfProject,
Waltonchain,WTC,http://www.waltonchain.org/,,
ZenCash,ZEN,https://zencash.com/,https://github.com/ZencashOfficial,
FunFair,FUN,https://funfair.io/,,
GXChain,GXS,https://gxs.gxb.io/en/,https://github.com/gxchain,
Holo,HOT,https://holochain.org/,https://github.com/holochain,https://holo.host/careers/
Bancor,BNT,https://bancor.network/,https://github.com/bancorprotocol/,
Aurora,AOA,https://www.aurorachain.io/,,
ZCoin,XZC,https://zcoin.io,https://github.com/zcoinofficial/zcoin/,
Aion,AION,https://aion.network/,https://github.com/aionnetwork,https://aion.network/careers/
Decentraland,MANA,https://decentraland.org/,https://github.com/decentraland,
Wanchain,WAN,https://wanchain.org/,https://github.com/wanchain,
Emercoin,EMC,http://emercoin.com/,https://github.com/emercoin/,
MCO,MCO,https://mco.crypto.com/,,
TenX,PAY,https://www.tenx.tech/,,
Power Ledger,POWR,https://powerledger.io/,,
WAX,WAX,https://wax.io/,https://github.com/waxio,https://wax.io/careers
Nxt,NXT,https://nxt.org/,https://bitbucket.org/JeanLucPicard/nxt/src,
Dropil,DROP,https://dropil.com,https://github.com/Dropil,
Ark,ARK,http://ark.io/,https://github.com/ArkEcosystem,
Bitcoin Private,BTCP,https://btcprivate.org,https://github.com/BTCPrivate/BitcoinPrivate,
ReddCoin,RDD,http://www.reddcoin.com/,https://github.com/reddcoin-project/reddcoin,
PIVX,PIVX,http://www.pivx.org,https://github.com/PIVX-Project/PIVX/,
TrueUSD,TUSD,https://www.trusttoken.com/,https://github.com/trusttoken,
Kyber Network,KNC,https://kyber.network/,https://github.com/kybernetwork,https://kyber.network/careers
Loopring,LRC,https://loopring.org,https://github.com/loopring,
Nuls,NULS,https://nuls.io/,https://github.com/nuls-io/nuls,
Nebulas,NAS,https://nebulas.io/,https://github.com/nebulasio,https://nebulas.io//jobs.html
Electroneum,ETN,http://electroneum.com/,https://github.com/electroneum,
PRIZM,PZM,http://en.prizm.club/,https://github.com/prizmspace/PrizmCore,
Centrality,CENNZ,https://www.centrality.ai/,,https://centrality.ai/careers
QASH,QASH,https://liquid.plus/,,
CyberMiles,CMT,https://www.cybermiles.io/,https://github.com/cybermiles,
Syscoin,SYS,http://syscoin.org,https://github.com/syscoin/,
Bibox Token,BIX,https://www.bibox.com/,https://github.com/bibox365/bixtoken,
Elastos,ELA,https://www.elastos.org/,https://github.com/elastos,https://www.elastos.org/en/careers/
ODEM,ODE,https://odem.io/,https://github.com/odemio/ico,https://odem.io//careers.php
Enigma,ENG,https://enigma.co/,https://github.com/enigmampc,
Dai,DAI,http://www.makerdao.com/,https://github.com/makerdao/,http://www.makerdao.com/careers
SmartCash,SMART,https://smartcash.cc/,https://github.com/SmartCash/Core-Smart,
Groestlcoin,GRS,http://www.groestlcoin.org/,https://github.com/Groestlcoin,
TokenPay,TPAY,https://www.tokenpay.com/,https://github.com/tokenpay,
Nexus,NXS,http://www.nexusearth.com/,https://github.com/Nexusoft/,
Theta Token,THETA,https://www.thetatoken.org/,https://github.com/thetatoken,
Polymath,POLY,https://www.polymath.network/,https://github.com/PolymathNetwork,https://polymath.bamboohr.com/jobs/
Substratum,SUB,https://substratum.net/,https://github.com/SubstratumNetwork/,
ZClassic,ZCL,http://zclassic.org/,https://github.com/z-classic/zclassic,
Loom Network,LOOM,https://loomx.io/,https://github.com/loomnetwork,
